year,Rank,Name,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook,rank_prefix
2024,1201–1500,Istanbul Medeniyet University,22.8–28.2,14.5,11.7,56.9,18.8,25.9,
2024,1201–1500,Izmir Institute of Technology,22.8–28.2,20.2,15.1,27.8,56.7,35.5,
2024,1201–1500,Jeju National University,22.8–28.2,27.4,19.2,35.0,38.2,31.2,
2024,1201–1500,Jiangsu Normal University,22.8–28.2,16.3,12.9,47.1,23.9,27.4,
2024,1201–1500,The Jikei University School of Medicine,22.8–28.2,30.1,10.8,40.5,42.6,19.7,
2024,1201–1500,The John Paul II Catholic University of Lublin,22.8–28.2,27.7,14.3,35.1,18.6,34.0,
2024,1201–1500,Kagawa University,22.8–28.2,25.7,12.9,27.4,54.1,31.9,
2024,1201–1500,Kagoshima University,22.8–28.2,25.7,13.5,24.0,55.2,27.7,
2024,1201–1500,Kangwon National University,22.8–28.2,22.0,21.9,32.4,47.4,24.1,
2024,1201–1500,Karabük University,22.8–28.2,12.6,9.4,57.2,16.1,48.2,
2024,1201–1500,Karunya Institute of Technology and Sciences,22.8–28.2,18.7,13.4,48.4,18.6,23.2,
2024,1201–1500,Kaunas University of Technology,22.8–28.2,22.2,15.3,39.0,36.9,39.2,
2024,1201–1500,Kharazmi University,22.8–28.2,32.7,13.8,37.2,25.0,29.5,
2024,1201–1500,Kharkiv Aviation Institute,22.8–28.2,20.6,9.2,44.5,16.4,32.6,
2024,1201–1500,Khon Kaen University,22.8–28.2,23.3,15.7,35.5,36.1,35.4,
2024,1201–1500,Khulna University,22.8–28.2,17.0,9.5,46.9,17.1,43.7,
2024,1201–1500,King Mongkut's University of Technology North Bangkok,22.8–28.2,16.2,12.7,50.9,25.9,28.7,
2024,1201–1500,Kitasato University,22.8–28.2,27.0,11.5,28.8,56.5,20.0,
2024,1201–1500,KL University,22.8–28.2,22.4,11.1,52.0,16.6,21.5,
2024,1201–1500,Kyoto Institute of Technology,22.8–28.2,27.2,17.1,15.2,73.3,33.7,
2024,1201–1500,Kyushu Institute of Technology (Kyutech),22.8–28.2,26.3,15.6,31.4,60.3,40.8,
2024,1201–1500,University of Lethbridge,22.8–28.2,20.3,14.1,31.2,34.6,61.4,
2024,1201–1500,Lodz University of Technology,22.8–28.2,21.2,15.7,34.4,66.9,29.8,
2024,1201–1500,Universidad Loyola,22.8–28.2,23.2,13.0,39.2,17.3,48.8,
2024,1201–1500,"Lumière University, Lyon 2",22.8–28.2,24.6,18.6,24.9,32.8,67.5,
2024,1201–1500,Universidade Lusófona,22.8–28.2,23.2,8.6,35.7,17.8,59.7,
2024,1201–1500,Lviv Polytechnic National University,22.8–28.2,22.9,11.3,34.2,18.8,27.1,
2024,1201–1500,Universiti Malaysia Perlis,22.8–28.2,21.6,12.5,46.0,26.0,33.3,
2024,1201–1500,Manipal University Jaipur,22.8–28.2,19.5,14.2,51.9,23.9,24.0,
2024,1201–1500,University of Manouba,22.8–28.2,21.8,9.2,44.2,19.4,45.8,
2024,1201–1500,University of Maribor,22.8–28.2,20.1,16.9,40.8,36.5,38.9,
2024,1201–1500,University Cadi Ayyad of Marrakech,22.8–28.2,20.5,11.5,36.5,21.6,40.2,
2024,1201–1500,University of Mauritius,22.8–28.2,17.6,13.4,45.3,40.3,35.4,
2024,1201–1500,Medical University of Lublin,22.8–28.2,30.5,12.3,30.5,36.1,36.8,
2024,1201–1500,Medical University of Silesia in Katowice,22.8–28.2,28.1,12.4,31.1,29.0,24.7,
2024,1201–1500,Medical University of Sofia,22.8–28.2,30.8,13.5,27.9,48.8,53.9,
2024,1201–1500,University of Medicine and Pharmacy of Craiova,22.8–28.2,24.3,9.9,37.2,19.2,40.5,
2024,1201–1500,Mendel University in Brno,22.8–28.2,20.9,19.4,36.8,21.0,55.1,
2024,1201–1500,Metropolitan Autonomous University,22.8–28.2,19.9,23.9,22.8,28.6,29.2,
2024,1201–1500,Mie University,22.8–28.2,26.9,13.9,23.9,61.8,24.8,
2024,1201–1500,Mohammed V University of Rabat,22.8–28.2,29.1,15.0,32.2,37.3,32.1,
2024,1201–1500,University of Monastir,22.8–28.2,25.7,10.1,36.2,28.1,46.0,
2024,1201–1500,Morgan State University,22.8–28.2,22.8,12.6,29.2,28.7,56.3,
2024,1201–1500,Moscow Aviation Institute,22.8–28.2,32.9,14.4,26.4,48.6,31.9,
2024,1201–1500,Moscow Power Engineering Institute,22.8–28.2,23.6,18.3,20.4,51.4,39.9,
2024,1201–1500,Multimedia University,22.8–28.2,19.5,13.0,29.0,62.2,41.2,
2024,1201–1500,Mutah University,22.8–28.2,29.7,11.5,27.6,20.9,61.2,
2024,1201–1500,Nagaoka University of Technology,22.8–28.2,34.3,16.4,19.9,62.1,43.2,
2024,1201–1500,Nagasaki University,22.8–28.2,29.4,14.8,28.5,48.4,40.3,
2024,1201–1500,Nagoya Institute of Technology,22.8–28.2,21.5,20.3,23.0,73.2,31.4,
2024,1201–1500,University of Nairobi,22.8–28.2,12.0,10.6,45.9,18.8,49.8,
2024,1201–1500,University of Namibia,22.8–28.2,13.1,8.6,51.3,15.8,62.8,
2024,1201–1500,National Changhua University of Education,22.8–28.2,22.2,17.8,20.6,74.5,28.8,
2024,1201–1500,National Chin-Yi University of Technology,22.8–28.2,13.9,25.1,27.4,42.1,28.7,
2024,1201–1500,National Chung Cheng University,22.8–28.2,23.5,22.2,25.0,72.9,26.5,
2024,1201–1500,National University of Colombia,22.8–28.2,19.7,13.6,37.1,36.9,41.1,
2024,1201–1500,National University of Distance Education (UNED),22.8–28.2,24.9,18.9,37.8,35.8,31.0,
2024,1201–1500,National Dong Hwa University,22.8–28.2,19.1,23.8,26.3,33.5,48.6,
2024,1201–1500,National Institute of Technology Srinagar,22.8–28.2,23.1,10.7,45.7,16.7,19.8,
2024,1201–1500,National Kaohsiung University of Science and Technology,22.8–28.2,15.2,20.3,35.0,61.6,26.8,
2024,1201–1500,National Research University of Electronic Technology (MIET),22.8–28.2,43.8,14.9,10.7,50.2,25.5,
2024,1201–1500,National Taiwan Ocean University,22.8–28.2,19.7,25.0,30.2,63.0,34.7,
2024,1201–1500,University of Nigeria Nsukka,22.8–28.2,29.1,10.6,30.3,17.3,37.0,
2024,1201–1500,Ochanomizu University,22.8–28.2,33.2,16.5,19.7,36.5,38.2,
2024,1201–1500,Opole University of Technology,22.8–28.2,18.5,13.8,37.3,18.5,36.1,
2024,1201–1500,University of Oradea,22.8–28.2,16.7,14.6,35.0,16.9,41.0,
2024,1201–1500,Osaka Metropolitan University,22.8–28.2,29.1,18.7,29.8,79.5,26.6,
2024,1201–1500,Osmania University,22.8–28.2,33.9,16.3,31.1,27.7,21.4,
2024,1201–1500,Paris Nanterre University,22.8–28.2,20.9,16.8,27.9,42.9,66.7,
2024,1201–1500,University of Pau and Pays de l’Adour,22.8–28.2,23.4,12.4,21.6,28.5,79.9,
2024,1201–1500,Pavol Jozef Šafárik University in Košice,22.8–28.2,40.7,10.2,17.1,24.9,62.1,
2024,1201–1500,Persian Gulf University,22.8–28.2,17.8,14.1,45.5,28.8,38.2,
2024,1201–1500,University of the Philippines,22.8–28.2,25.4,15.3,38.7,22.8,38.4,
2024,1201–1500,Pirogov Russian National Research Medical University,22.8–28.2,44.2,13.3,14.5,28.1,22.6,
2024,1201–1500,Polytechnic Institute of Porto,22.8–28.2,15.0,11.9,49.6,22.1,31.8,
2024,1201–1500,Pontifical Catholic University of Peru,22.8–28.2,24.8,9.8,29.7,16.9,45.6,
2024,1201–1500,Pontifical Catholic University of Valparaíso,22.8–28.2,15.8,17.1,32.8,38.1,51.1,
2024,1201–1500,Pontificia Universidad Javeriana,22.8–28.2,20.7,11.5,37.4,21.0,45.3,
2024,1201–1500,Pontifícia Universidade Católica do Paraná,22.8–28.2,26.3,12.8,34.3,43.0,30.7,
2024,1201–1500,Port Said University,22.8–28.2,13.7,8.5,53.7,16.8,46.6,
2024,1201–1500,Poznań University of Life Sciences,22.8–28.2,25.1,11.3,45.2,27.4,25.9,
2024,1201–1500,Poznan University of Technology,22.8–28.2,22.6,13.0,35.9,41.8,26.9,
2024,1201–1500,Prince of Songkla University,22.8–28.2,23.4,14.8,32.6,43.5,37.7,
2024,1201–1500,University of Puerto Rico,22.8–28.2,25.0,11.4,40.8,37.6,44.4,
2024,1201–1500,Pukyong National University,22.8–28.2,26.7,13.9,28.5,39.0,36.4,
2024,1201–1500,University of Qom,22.8–28.2,22.2,12.1,35.1,17.3,48.6,
2024,1201–1500,University Rey Juan Carlos,22.8–28.2,15.8,13.4,51.2,31.3,39.9,
2024,1201–1500,Rikkyo University,22.8–28.2,18.6,9.3,34.0,19.7,58.4,
2024,1201–1500,Ritsumeikan University,22.8–28.2,19.8,13.9,27.4,30.3,46.8,
2024,1201–1500,Université Saint-Joseph de Beyrouth,22.8–28.2,32.6,10.9,24.2,27.0,69.7,
2024,1201–1500,Saitama Medical University,22.8–28.2,26.5,10.3,39.3,41.5,18.3,
2024,1201–1500,Sakarya University,22.8–28.2,16.5,10.6,45.4,24.0,28.4,
2024,1201–1500,Samara National Research University (Samara University),22.8–28.2,27.5,14.8,21.8,26.6,37.1,
2024,1201–1500,Sapporo Medical University,22.8–28.2,29.7,12.9,33.1,58.3,17.6,
2024,1201–1500,SASTRA University,22.8–28.2,22.4,11.3,45.0,30.3,29.4,
2024,1201–1500,Sathyabama Institute of Science and Technology,22.8–28.2,31.2,9.9,35.1,16.9,29.7,
2024,1201–1500,Universitas Sebelas Maret,22.8–28.2,19.3,19.3,33.9,48.3,33.3,
2024,1201–1500,Selçuk University,22.8–28.2,22.4,14.4,36.7,58.2,34.1,
2024,1201–1500,Semnan University of Medical Sciences and Health Services,22.8–28.2,25.4,10.5,46.2,16.2,29.1,
2024,1201–1500,Seoul National University of Science and Technology (SeoulTech),22.8–28.2,28.0,20.1,32.7,39.8,30.6,
2024,1201–1500,University of La Serena,22.8–28.2,12.3,9.9,49.2,16.4,50.4,
2024,1201–1500,Shahid Bahonar University of Kerman,22.8–28.2,19.4,13.7,41.8,26.9,26.3,
2024,1201–1500,Shahid Sadoughi University of Medical Sciences,22.8–28.2,39.1,10.6,20.8,17.5,20.6,
2024,1201–1500,Shahjalal University of Science and Technology,22.8–28.2,13.2,8.4,43.4,16.6,44.8,
2024,1201–1500,University of Shanghai for Science and Technology,22.8–28.2,23.1,11.5,40.4,36.7,26.6,
2024,1201–1500,Shibaura Institute of Technology,22.8–28.2,20.8,20.1,22.3,36.3,42.3,
2024,1201–1500,Shiga University of Medical Science,22.8–28.2,31.5,12.8,32.3,62.7,24.5,
2024,1201–1500,Showa University,22.8–28.2,32.8,10.3,35.5,40.2,19.8,
2024,1201–1500,Silesian University of Technology,22.8–28.2,21.8,15.6,39.4,31.5,26.6,
2024,1201–1500,Université de Skikda,22.8–28.2,12.5,7.6,51.3,15.8,40.6,
2024,1201–1500,Slovak University of Agriculture in Nitra,22.8–28.2,23.6,12.2,27.4,18.9,48.5,
2024,1201–1500,Sohag University,22.8–28.2,12.5,9.0,53.5,18.3,48.8,
2024,1201–1500,Soonchunhyang University,22.8–28.2,19.8,25.4,33.0,48.2,35.0,
2024,1201–1500,Soongsil University,22.8–28.2,26.7,15.0,25.1,47.4,35.6,
2024,1201–1500,Université Sorbonne Nouvelle,22.8–28.2,25.7,15.3,20.8,15.6,70.0,
2024,1201–1500,University of Sousse,22.8–28.2,30.3,10.3,31.4,19.3,40.1,
2024,1201–1500,University of South China,22.8–28.2,26.8,13.9,27.7,30.6,22.3,
2024,1201–1500,Southern Federal University,22.8–28.2,27.9,14.3,21.4,32.1,40.3,
2024,1201–1500,South Valley University  (Egypt),22.8–28.2,16.0,9.2,53.3,17.7,48.9,
2024,1201–1500,Southwest Petroleum University,22.8–28.2,17.9,15.1,38.3,53.1,21.8,
2024,1201–1500,University of Split,22.8–28.2,17.9,13.9,49.1,23.1,36.0,
2024,1201–1500,Sri Venkateswara University,22.8–28.2,36.8,11.3,23.6,20.9,31.5,
2024,1201–1500,SRM Institute of Science and Technology,22.8–28.2,21.6,11.5,51.6,21.9,26.8,
2024,1201–1500,Ştefan cel Mare University of Suceava,22.8–28.2,15.6,13.0,49.3,16.8,36.9,
2024,1201–1500,St Marianna University School of Medicine,22.8–28.2,27.6,9.9,44.4,37.3,20.1,
2024,1201–1500,St Petersburg Electrotechnical University (LETI),22.8–28.2,22.6,16.4,22.8,37.6,41.7,
2024,1201–1500,Universiti Sultan Zainal Abidin,22.8–28.2,24.1,11.3,38.6,16.5,47.0,
2024,1201–1500,University of Sunderland,22.8–28.2,18.2,9.9,40.2,42.1,71.6,
2024,1201–1500,Suranaree University of Technology,22.8–28.2,21.9,20.9,27.7,54.9,37.9,
2024,1201–1500,Universitas Syiah Kuala,22.8–28.2,14.0,9.4,51.5,19.5,25.8,
2024,1201–1500,University of Talca,22.8–28.2,17.4,13.7,31.5,36.7,52.3,
2024,1201–1500,Tamkang University,22.8–28.2,15.3,12.7,34.1,43.6,42.9,
2024,1201–1500,University of Tarapacá,22.8–28.2,12.4,19.0,45.1,19.4,59.0,
2024,1201–1500,Technical University of Cluj-Napoca,22.8–28.2,17.0,13.2,39.3,29.5,25.0,
2024,1201–1500,Technical University of Crete,22.8–28.2,13.1,11.1,50.4,40.6,40.7,
2024,1201–1500,Technical University of Košice,22.8–28.2,26.5,17.1,30.2,30.0,44.8,
2024,1201–1500,University of Technology of Compiègne,22.8–28.2,26.7,10.9,24.3,48.8,83.8,
2024,1201–1500,Universiti Teknikal Malaysia Melaka,22.8–28.2,20.1,11.4,32.6,19.6,44.2,
2024,1201–1500,Institut Teknologi Sepuluh Nopember,22.8–28.2,25.3,10.8,25.4,35.4,42.5,
2024,1201–1500,University of Texas Rio Grande Valley,22.8–28.2,17.9,8.5,45.1,17.4,46.1,
2024,1201–1500,Tezpur University,22.8–28.2,31.3,15.3,27.9,33.8,18.4,
2024,1201–1500,Thammasat University,22.8–28.2,26.3,19.1,25.7,30.1,38.1,
2024,1201–1500,Thiagarajar College of Engineering,22.8–28.2,18.7,8.9,41.9,20.2,18.0,
2024,1201–1500,Toho University,22.8–28.2,24.7,15.0,33.7,57.3,21.5,
2024,1201–1500,Tokai University,22.8–28.2,18.3,12.0,36.5,46.0,30.4,
2024,1201–1500,Tokushima University,22.8–28.2,29.2,24.0,24.4,81.6,26.4,
2024,1201–1500,Tokyo University of Marine Science and Technology,22.8–28.2,31.3,15.2,19.7,43.1,44.4,
2024,1201–1500,Tokyo University of Science,22.8–28.2,24.0,26.1,26.4,74.0,29.1,
2024,1201–1500,Tomas Bata University in Zlín,22.8–28.2,18.1,21.0,31.8,26.1,51.3,
2024,1201–1500,University of Toyama,22.8–28.2,27.0,14.6,29.2,61.9,33.1,
2024,1201–1500,Transilvania University of Brașov,22.8–28.2,15.4,11.5,49.8,18.7,36.9,
2024,1201–1500,Tribhuvan University,22.8–28.2,11.3,8.2,49.5,15.9,46.7,
2024,1201–1500,Tunghai University,22.8–28.2,16.5,14.4,37.8,49.4,46.6,
2024,1201–1500,University of Tunis,22.8–28.2,30.9,10.3,23.5,16.6,39.2,
2024,1201–1500,Tzu Chi University,22.8–28.2,25.3,26.0,18.3,65.6,27.1,
2024,1201–1500,UNIR – International University of La Rioja,22.8–28.2,11.9,13.9,38.0,15.6,58.6,
2024,1201–1500,Unisinos University,22.8–28.2,30.1,15.4,22.3,25.2,29.3,
2024,1201–1500,Universiti Tun Hussein Onn Malaysia (UTHM),22.8–28.2,22.0,13.5,37.0,18.5,42.1,
2024,1201–1500,University of Valladolid,22.8–28.2,25.1,14.4,37.9,43.8,38.1,
2024,1201–1500,Veltech University,22.8–28.2,17.9,9.1,44.4,16.0,27.7,
2024,1201–1500,University of Venda,22.8–28.2,20.3,29.2,19.9,16.8,49.0,
2024,1201–1500,"Vietnam National University, Hanoi",22.8–28.2,20.9,11.2,46.8,19.1,48.9,
2024,1201–1500,Vilnius Gediminas Technical University (Vilnius Tech),22.8–28.2,22.0,16.3,36.0,57.8,47.2,
2024,1201–1500,"Visvesvaraya National Institute of Technology, Nagpur",22.8–28.2,24.5,13.4,41.8,40.4,20.1,
2024,1201–1500,Volgograd State University,22.8–28.2,24.0,12.9,34.5,15.8,27.9,
2024,1201–1500,VSB - Technical University of Ostrava,22.8–28.2,26.8,19.7,27.8,31.0,46.9,
2024,1201–1500,Vytautas Magnus University,22.8–28.2,22.4,12.3,27.4,20.9,61.9,
2024,1201–1500,Walailak University,22.8–28.2,20.9,13.3,35.5,16.3,40.7,
2024,1201–1500,Warsaw University of Life Sciences – SGGW,22.8–28.2,19.9,11.8,41.6,23.4,34.2,
2024,1201–1500,Warsaw University of Technology,22.8–28.2,22.0,19.6,33.3,53.5,31.7,
2024,1201–1500,University of West Bohemia,22.8–28.2,20.5,18.0,35.2,27.7,32.4,
2024,1201–1500,University of Western Macedonia,22.8–28.2,11.6,17.1,39.3,26.2,27.9,
2024,1201–1500,West University of Timişoara,22.8–28.2,24.3,13.7,40.2,17.4,34.9,
2024,1201–1500,Wrocław University of Environmental and Life Sciences,22.8–28.2,19.1,13.9,34.3,49.8,29.6,
2024,1201–1500,Wrocław University of Science and Technology,22.8–28.2,19.7,17.4,33.1,54.6,29.7,
2024,1201–1500,Wuhan Textile University,22.8–28.2,15.0,11.0,46.2,36.7,23.5,
2024,1201–1500,Xiangtan University,22.8–28.2,17.0,15.9,49.0,33.7,21.8,
2024,1201–1500,Xuzhou Medical University,22.8–28.2,15.8,16.3,43.5,26.0,21.4,
2024,1201–1500,Yamagata University,22.8–28.2,28.0,15.3,24.8,72.2,32.3,
2024,1201–1500,Yamaguchi University,22.8–28.2,28.5,13.4,21.4,57.3,33.4,
2024,1201–1500,University of Yamanashi,22.8–28.2,27.8,13.1,25.9,45.4,29.0,
2024,1201–1500,Yarmouk University,22.8–28.2,19.9,12.9,41.5,20.8,53.1,
2024,1201–1500,Yasouj University,22.8–28.2,14.7,14.5,52.3,20.1,22.4,
2024,1201–1500,Yokohama National University,22.8–28.2,26.0,22.5,19.1,71.2,36.1,
2024,1201–1500,Yuan Ze University,22.8–28.2,18.5,24.1,32.1,69.0,42.8,
2024,1201–1500,University of Zambia,22.8–28.2,13.2,9.8,45.8,19.9,54.9,
2024,1201–1500,University of Zanjan,22.8–28.2,17.1,12.3,42.6,21.5,27.3,
2024,1201–1500,Zanjan University of Medical Sciences,22.8–28.2,36.4,12.6,35.5,24.2,21.5,
2024,1201–1500,Zhejiang Chinese Medical University,22.8–28.2,16.5,16.4,34.5,37.2,23.0,
2024,1201–1500,University of Zimbabwe,22.8–28.2,12.9,12.7,37.3,20.9,50.8,
2024,1501+,Université 8 Mai 1945 Guelma,9.7–22.7,14.7,8.6,25.4,15.9,37.0,
2024,1501+,University Abdelhamid Ibn Badis Mostaganem,9.7–22.7,17.7,7.8,8.1,15.7,33.5,
2024,1501+,Abdelmalek Essaâdi University,9.7–22.7,21.6,9.7,30.1,17.2,29.4,
2024,1501+,University of Abou Bekr Belkaïd Tlemcen,9.7–22.7,22.7,9.0,11.6,19.6,35.3,
2024,1501+,Acıbadem University,9.7–22.7,25.8,12.0,22.7,24.2,30.3,
2024,1501+,Adelphi University,9.7–22.7,24.1,7.7,26.1,16.4,33.0,
2024,1501+,Afe Babalola University,9.7–22.7,23.4,11.6,17.2,24.6,43.6,
2024,1501+,Akita University,9.7–22.7,25.6,13.4,20.8,39.1,26.7,
2024,1501+,Aksaray University,9.7–22.7,11.6,8.8,23.5,26.8,28.0,
2024,1501+,Alexandru Ioan Cuza University,9.7–22.7,16.5,12.1,31.6,18.3,40.2,
2024,1501+,Altai State University,9.7–22.7,20.5,16.5,15.2,25.2,64.4,
2024,1501+,Alzahra University,9.7–22.7,25.4,15.3,24.6,19.6,31.0,
2024,1501+,University of Anbar,9.7–22.7,17.7,9.1,39.1,16.9,29.3,
2024,1501+,Universitas Andalas,9.7–22.7,24.7,12.7,16.5,36.1,33.2,
2024,1501+,"University of the Andes, Venezuela",9.7–22.7,21.9,8.6,8.8,27.7,50.2,
2024,1501+,Andhra University,9.7–22.7,38.2,10.4,18.7,26.1,24.1,
2024,1501+,Universidad Andrés Bello (UNAB),9.7–22.7,15.1,10.4,33.5,20.7,50.6,
2024,1501+,Ankara University,9.7–22.7,18.2,11.6,30.5,36.6,34.4,
2024,1501+,Ankara Yildirim Beyazit University,9.7–22.7,19.2,12.6,23.1,17.3,35.4,
2024,1501+,Annamalai University,9.7–22.7,35.5,9.6,20.0,22.2,20.1,
2024,1501+,Antonio Nariño University,9.7–22.7,16.6,7.9,33.1,16.0,51.5,
2024,1501+,Aoyama Gakuin University,9.7–22.7,20.0,8.9,10.4,22.2,36.2,
2024,1501+,Arak University,9.7–22.7,19.5,11.2,32.7,20.1,26.3,
2024,1501+,Universidad Autónoma de Ciudad Juárez,9.7–22.7,15.6,8.0,10.2,17.5,37.3,
2024,1501+,Universidad Autónoma de Coahuila,9.7–22.7,21.4,8.0,12.8,18.1,34.4,
2024,1501+,Universidad Autónoma del Estado de Hidalgo,9.7–22.7,19.2,9.6,11.1,18.1,26.4,
2024,1501+,Universidad Autónoma del Estado de Mexico (UAEMex),9.7–22.7,22.2,9.3,7.7,17.4,26.9,
2024,1501+,Universidad Autónoma del Estado de Morelos,9.7–22.7,17.1,9.1,9.1,28.8,27.4,
2024,1501+,Universidad Autónoma de Nuevo León (UANL),9.7–22.7,13.3,9.1,17.1,19.8,33.4,
2024,1501+,Universidad Autónoma de Querétaro,9.7–22.7,19.1,10.5,19.1,23.7,30.0,
2024,1501+,Universidad Autónoma de Yucatán,9.7–22.7,14.9,10.0,14.6,24.1,33.6,
2024,1501+,Autonomous University of Baja California,9.7–22.7,13.0,9.0,12.6,17.0,35.7,
2024,1501+,Badji Mokhtar University – Annaba,9.7–22.7,34.1,16.2,12.5,16.9,35.0,
2024,1501+,University of Baghdad,9.7–22.7,25.1,12.6,19.8,28.5,20.2,
2024,1501+,Baku State University,9.7–22.7,20.1,8.6,13.8,19.7,35.5,
2024,1501+,Başkent University,9.7–22.7,20.0,12.2,15.7,29.1,22.0,
2024,1501+,University of Basrah,9.7–22.7,23.4,7.8,14.6,16.2,26.1,
2024,1501+,University of Batna 2,9.7–22.7,17.5,7.9,12.2,15.9,30.4,
2024,1501+,University of Béjaïa,9.7–22.7,13.8,8.3,14.4,20.9,44.9,
2024,1501+,Belgorod State National Research University,9.7–22.7,23.4,13.7,10.6,34.1,42.3,
2024,1501+,Benemérita Universidad Autónoma de Puebla,9.7–22.7,15.6,9.5,17.1,19.4,37.7,
2024,1501+,University of Benin,9.7–22.7,15.5,5.7,35.0,16.4,34.7,
2024,1501+,Bernardo O’Higgins University,9.7–22.7,13.9,10.3,10.7,20.9,54.0,
2024,1501+,Bharath Institute of Higher Education and Research,9.7–22.7,21.1,7.3,30.2,21.2,35.9,
2024,1501+,Bharati Vidyapeeth University,9.7–22.7,24.8,9.4,13.5,30.4,18.8,
2024,1501+,Bialystok University of Technology,9.7–22.7,23.0,14.9,23.1,20.6,24.3,
2024,1501+,Bilecik Şeyh Edebali University,9.7–22.7,14.5,9.5,22.8,17.8,32.0,
2024,1501+,University of Bío-Bío,9.7–22.7,12.9,12.8,13.9,19.1,46.7,
2024,1501+,University of Birjand,9.7–22.7,11.1,9.5,26.7,16.8,26.2,
2024,1501+,University of Biskra,9.7–22.7,16.3,8.6,19.3,15.9,38.1,
2024,1501+,Blida 1 University,9.7–22.7,19.6,8.6,14.9,16.7,36.8,
2024,1501+,Bolu Abant Izzet Baysal University,9.7–22.7,15.6,9.3,29.2,17.4,32.4,
2024,1501+,Bozok University,9.7–22.7,16.1,9.4,30.3,16.9,28.9,
2024,1501+,University of Brawijaya,9.7–22.7,20.5,9.9,17.2,20.4,25.7,
2024,1501+,Burapha University,9.7–22.7,16.0,9.8,10.3,20.9,27.6,
2024,1501+,Bursa Technical University,9.7–22.7,13.7,9.4,30.4,18.5,29.7,
2024,1501+,Bursa Uludağ University,9.7–22.7,18.8,10.4,20.0,31.0,32.3,
2024,1501+,University of Caldas,9.7–22.7,10.1,11.0,9.0,53.2,32.2,
2024,1501+,Çankırı Karatekin University,9.7–22.7,12.5,9.5,22.7,15.6,41.0,
2024,1501+,Catholic University of Brasília,9.7–22.7,15.4,10.5,11.7,19.0,35.7,
2024,1501+,Catholic University of the North,9.7–22.7,14.2,15.2,29.0,18.2,58.0,
2024,1501+,Universidad Católica del Maule,9.7–22.7,13.4,13.4,19.3,15.8,57.5,
2024,1501+,Universidad Católica de la Santísima Concepción,9.7–22.7,13.2,14.9,22.9,16.9,48.9,
2024,1501+,University of Caxias do Sul,9.7–22.7,15.9,9.4,11.8,22.3,21.6,
2024,1501+,Ceará State University,9.7–22.7,21.1,11.4,8.9,17.9,20.2,
2024,1501+,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca (CEFET-RJ),9.7–22.7,12.4,9.7,18.2,16.7,30.6,
2024,1501+,CES University,9.7–22.7,19.2,9.1,5.8,16.4,37.1,
2024,1501+,Chaoyang University of Technology,9.7–22.7,14.1,18.2,28.2,47.0,38.9,
2024,1501+,College of Charleston,9.7–22.7,17.4,7.9,30.4,23.2,29.8,
2024,1501+,Chelyabinsk State University,9.7–22.7,12.3,10.7,10.7,17.0,25.9,
2024,1501+,Chiba Institute of Technology,9.7–22.7,14.8,8.8,13.0,26.1,20.9,
2024,1501+,Chinese Culture University,9.7–22.7,13.9,10.0,16.8,26.1,29.8,
2024,1501+,Université Chouaïb Doukkali,9.7–22.7,13.4,10.8,28.8,18.9,26.7,
2024,1501+,Chubu University,9.7–22.7,17.1,11.9,15.9,33.4,34.1,
2024,1501+,Chuo University,9.7–22.7,18.7,12.7,15.5,27.2,30.4,
2024,1501+,University of Colima,9.7–22.7,21.6,8.0,12.4,20.0,31.6,
2024,1501+,Comillas Pontifical University,9.7–22.7,18.3,15.7,26.3,31.4,44.2,
2024,1501+,Communication University of China,9.7–22.7,27.5,17.3,15.5,37.6,23.4,
2024,1501+,Cracow University of Technology,9.7–22.7,21.2,10.7,30.4,28.2,27.3,
2024,1501+,University of Craiova,9.7–22.7,18.3,11.5,25.2,18.4,24.0,
2024,1501+,Damghan University,9.7–22.7,17.7,11.4,27.0,17.9,27.9,
2024,1501+,University of Dar es Salaam,9.7–22.7,14.4,10.3,28.2,21.7,49.5,
2024,1501+,De La Salle University,9.7–22.7,19.6,12.8,31.3,17.4,29.3,
2024,1501+,University for Development Studies,9.7–22.7,11.1,9.9,31.1,18.9,51.5,
2024,1501+,Dicle University,9.7–22.7,30.3,16.9,12.7,53.0,21.9,
2024,1501+,Diponegoro University,9.7–22.7,27.1,15.4,19.1,42.9,35.1,
2024,1501+,Dokkyo Medical University,9.7–22.7,26.7,10.3,22.0,37.9,19.1,
2024,1501+,Doshisha University,9.7–22.7,17.9,10.9,11.1,30.7,35.5,
2024,1501+,Dumlupinar University,9.7–22.7,10.9,7.8,23.3,19.8,38.5,
2024,1501+,Dunarea de Jos University of Galati,9.7–22.7,19.8,9.2,17.5,16.4,46.1,
2024,1501+,EAFIT University,9.7–22.7,17.0,11.0,16.5,16.5,44.7,
2024,1501+,El Bosque University,9.7–22.7,23.7,9.3,20.0,16.9,46.6,
2024,1501+,Erzincan Binali Yıldırım University,9.7–22.7,12.0,8.7,37.6,16.6,23.7,
2024,1501+,Escuela Politécnica Nacional,9.7–22.7,18.2,9.4,29.0,18.6,52.1,
2024,1501+,Eskişehir Osmangazi University,9.7–22.7,21.5,16.6,20.5,19.2,27.0,
2024,1501+,Universidade do Estado de Santa Catarina,9.7–22.7,26.5,11.0,15.7,17.0,21.2,
