year,Rank,Name,Overall,Teaching,Research Environment,Research Quality,Industry,International Outlook,rank_prefix
2025,104,Free University of Berlin,65.8,49.9,59.6,82.7,71.0,81.7,=
2025,104,University of Bern,65.8,46.1,47.9,92.8,99.1,87.1,=
2025,106,University of Warwick,65.7,47.9,51.5,89.0,69.3,96.2,
2025,107,Erasmus University Rotterdam,65.6,37.2,53.3,96.7,88.7,88.5,=
2025,107,Lomonosov Moscow State University,65.6,84.4,74.4,33.3,91.4,72.7,=
2025,107,University of Helsinki,65.6,48.8,58.0,90.9,68.2,59.2,=
2025,110,Aarhus University,65.5,44.2,59.4,84.3,99.7,79.4,=
2025,110,University of Vienna,65.5,48.0,61.0,78.6,74.5,94.6,=
2025,112,Ghent University,65.4,47.7,59.5,84.2,99.9,64.7,=
2025,112,Rice University,65.4,55.1,46.1,88.4,72.5,85.2,=
2025,112,"University of Maryland, College Park",65.4,49.0,57.7,92.1,71.6,49.4,=
2025,115,University of Southampton,65.3,47.2,47.7,91.2,72.7,96.7,
2025,116,McMaster University,65.2,41.2,50.2,93.0,100.0,87.6,=
2025,116,Ohio State University (Main campus),65.2,55.0,51.7,87.6,83.6,58.4,=
2025,116,University of Alberta,65.2,48.2,56.7,79.3,100.0,90.4,=
2025,116,University of Oslo,65.2,46.6,52.4,91.6,74.5,77.7,=
2025,120,Tohoku University,65.0,69.0,69.6,53.1,100.0,59.9,
2025,121,University of Göttingen,64.8,49.2,54.0,88.2,70.7,70.5,
2025,122,Michigan State University,64.7,54.9,53.5,83.5,70.0,69.1,
2025,123,University of Leeds,64.5,46.4,51.0,87.0,71.2,94.6,
2025,124,Technical University of Denmark,64.4,49.8,46.8,84.0,99.8,92.2,
2025,125,Université de Montréal,64.3,49.3,53.2,79.5,97.8,86.8,
2025,126,University of Basel,64.2,50.5,42.7,86.0,99.7,95.1,
2025,127,University of Rochester,63.9,50.8,44.5,87.8,91.6,80.1,
2025,128,University of Adelaide,63.8,39.1,48.1,92.3,93.5,92.0,=
2025,128,University of Freiburg,63.8,45.4,51.3,86.9,100.0,73.1,=
2025,130,University of Florida,63.6,54.4,56.8,79.1,89.9,50.7,=
2025,130,Uppsala University,63.6,44.2,55.4,83.4,96.1,74.6,=
2025,132,Maastricht University,63.2,40.3,46.7,88.6,98.3,97.1,=
2025,132,University of Hamburg,63.2,44.5,53.5,85.2,99.6,66.3,=
2025,134,University of Lausanne,63.0,41.0,46.0,89.5,99.0,89.8,=
2025,134,Wuhan University,63.0,52.8,46.3,90.1,98.2,40.9,=
2025,136,University of Arizona,62.7,48.0,52.8,86.3,81.0,54.5,=
2025,136,University of Nottingham,62.7,43.6,46.2,88.3,71.8,93.6,=
2025,136,Vrije Universiteit Amsterdam,62.7,37.4,49.6,92.9,73.0,86.2,=
2025,139,Trinity College Dublin,62.5,43.3,47.7,85.8,83.5,91.6,
2025,140,Technical University of Berlin,62.4,45.4,54.7,79.5,99.7,71.4,
2025,141,Queen Mary University of London,62.3,36.1,42.3,97.1,72.5,98.0,=
2025,141,University of Pittsburgh-Pittsburgh campus,62.3,48.6,45.7,93.0,76.2,49.8,=
2025,143,Radboud University Nijmegen,62.2,38.4,50.4,90.4,81.0,79.0,=
2025,143,Texas A&M University,62.2,52.7,57.3,74.3,73.2,64.3,=
2025,143,University of Colorado Boulder,62.2,47.0,52.6,86.6,73.3,56.3,=
2025,146,Beijing Normal University,62.1,57.5,48.4,79.9,80.7,52.0,=
2025,146,University of Bologna,62.1,53.1,47.7,83.8,79.8,57.0,=
2025,146,University of York,62.1,42.4,44.2,90.6,66.8,92.9,=
2025,149,The University of Western Australia,62.0,37.8,47.2,87.6,98.3,93.0,=
2025,149,University of Barcelona,62.0,41.6,50.1,90.2,80.5,65.6,=
2025,151,Pohang University of Science and Technology (POSTECH),61.9,55.9,50.0,78.8,100.0,43.0,
2025,152,Harbin Institute of Technology,61.8,57.3,55.2,74.7,99.9,33.7,=
2025,152,University of Auckland,61.8,40.4,46.4,87.8,87.4,88.5,=
2025,154,Scuola Normale Superiore di Pisa,61.7,59.5,46.5,82.6,36.4,59.0,=
2025,154,Tongji University,61.7,51.6,53.3,72.8,99.0,70.1,=
2025,154,University of Technology Sydney,61.7,35.2,42.5,94.9,88.2,93.0,=
2025,157,Newcastle University,61.4,37.1,42.9,93.0,82.9,90.8,=
2025,157,University of Cologne,61.4,42.9,47.5,86.0,96.5,70.5,=
2025,159,Case Western Reserve University,61.2,51.1,40.3,88.6,70.9,66.3,
2025,160,TU Dresden,61.1,47.2,50.6,78.6,99.8,65.9,=
2025,160,University of Liverpool,61.1,40.1,40.7,92.1,65.7,95.5,=
2025,162,The University of Osaka,61.0,63.5,65.4,51.8,100.0,50.7,
2025,163,University of Virginia (Main campus),60.9,49.3,42.2,87.3,85.2,60.1,=
2025,163,University of Waterloo,60.9,41.0,48.9,83.1,77.1,88.4,=
2025,163,University of Würzburg,60.9,39.8,44.1,92.7,99.9,61.0,=
2025,166,Huazhong University of Science and Technology,60.8,46.7,48.4,88.3,99.7,33.0,=
2025,166,Karlsruhe Institute of Technology,60.8,45.8,56.9,71.1,100.0,73.1,=
2025,168,Dartmouth College,60.7,56.8,39.4,83.2,75.9,60.5,=
2025,168,Lancaster University,60.7,41.6,40.8,89.1,66.4,96.2,=
2025,168,University of Antwerp,60.7,38.1,44.6,89.9,98.5,75.3,=
2025,171,University of Geneva,60.6,43.2,39.0,86.4,84.0,96.5,
2025,172,Durham University,60.4,43.6,43.9,83.7,62.5,95.5,=
2025,172,National Taiwan University (NTU),60.4,53.3,54.6,69.0,100.0,55.0,=
2025,172,University of Exeter,60.4,34.8,42.3,94.9,56.0,94.9,=
2025,175,Université Catholique de Louvain,60.2,39.4,49.4,81.1,94.0,82.6,
2025,176,King Fahd University of Petroleum and Minerals,60.1,36.9,41.5,88.7,91.6,92.1,=
2025,176,Pompeu Fabra University,60.1,36.0,44.6,90.0,83.9,82.2,=
2025,178,Macquarie University,59.9,35.2,42.7,89.4,93.4,87.4,
2025,179,Tufts University,59.8,50.7,36.3,89.1,72.7,63.1,
2025,180,University of Cape Town,59.7,37.8,45.3,86.6,80.6,82.4,=
2025,180,University of Macau,59.7,37.7,39.0,90.7,70.4,96.6,=
2025,180,University of Twente,59.7,43.6,46.4,74.6,99.3,93.1,=
2025,183,Southern University of Science and Technology (SUSTech),59.6,36.7,43.3,93.2,80.9,67.1,=
2025,183,Université Paris Cité,59.6,44.7,37.8,90.7,67.0,73.8,=
2025,185,Eindhoven University of Technology,59.5,46.2,51.0,68.0,100.0,88.4,=
2025,185,Sapienza University of Rome,59.5,53.4,50.8,73.7,93.0,42.6,=
2025,185,University of St Andrews,59.5,47.4,44.0,76.9,65.5,94.8,=
2025,188,University of Münster,59.4,44.0,47.9,83.9,82.2,54.7,
2025,189,Indiana University,59.3,46.6,38.3,87.4,85.0,64.0,=
2025,189,Korea University,59.3,49.3,48.6,72.6,99.8,65.7,=
2025,191,Abu Dhabi University,59.2,45.1,39.2,87.4,25.4,97.9,=
2025,191,Stockholm University,59.2,32.8,49.0,89.3,65.1,79.6,=
2025,191,University of Leicester,59.2,34.9,34.9,96.1,69.7,95.5,=
2025,191,University of Ottawa,59.2,37.2,44.7,85.1,81.4,87.0,=
2025,195,Tokyo Institute of Technology,59.1,61.1,63.9,47.5,100.0,57.6,
2025,196,Aalto University,58.9,41.7,43.1,81.3,88.2,82.7,=
2025,196,"University of California, Santa Cruz",58.9,35.3,41.7,93.2,71.9,73.9,=
2025,196,University of Notre Dame,58.9,53.2,45.1,72.4,73.9,72.3,=
2025,199,Ulm University,58.7,39.7,40.5,87.9,99.7,65.3,=
2025,199,Universitat Autònoma de Barcelona (UAB),58.7,43.9,42.4,84.1,72.4,70.3,=
2025,199,University of Mannheim,58.7,36.6,44.8,87.1,94.4,66.6,=
2025,199,University of São Paulo,58.7,58.8,60.7,55.7,93.9,43.0,=
2025,201–250,Arizona State University (Tempe),55.8–58.6,38.5,45.2,84.4,70.9,71.5,
2025,201–250,Beijing Institute of Technology,55.8–58.6,45.4,44.0,76.3,98.5,42.4,
2025,201–250,Cardiff University,55.8–58.6,37.6,38.9,88.3,70.2,91.9,
2025,201–250,Chalmers University of Technology,55.8–58.6,41.7,46.0,74.0,94.6,78.6,
2025,201–250,Deakin University,55.8–58.6,29.8,36.3,91.5,76.8,85.4,
2025,201–250,Friedrich Schiller University Jena,55.8–58.6,42.6,42.3,83.0,78.0,64.2,
2025,201–250,Georgetown University,55.8–58.6,50.4,34.7,83.7,92.3,54.3,
2025,201–250,George Washington University,55.8–58.6,48.6,35.1,86.3,67.8,68.3,
2025,201–250,Goethe University Frankfurt,55.8–58.6,42.5,43.3,82.5,83.9,68.7,
2025,201–250,Indian Institute of Science,55.8–58.6,61.4,56.6,53.7,97.3,31.6,
2025,201–250,Khalifa University,55.8–58.6,29.6,39.8,87.8,95.4,94.7,
2025,201–250,Linköping University,55.8–58.6,29.8,41.2,88.4,95.3,73.0,
2025,201–250,Medical University of Graz,55.8–58.6,30.5,34.6,92.0,96.6,82.6,
2025,201–250,Medical University of Vienna,55.8–58.6,39.7,29.7,93.9,97.5,81.0,
2025,201–250,Nagoya University,55.8–58.6,55.0,55.9,54.9,99.7,42.9,
2025,201–250,Nankai University,55.8–58.6,50.0,32.3,86.4,76.0,49.2,
2025,201–250,"Northeastern University, US",55.8–58.6,39.5,32.7,91.9,69.5,82.7,
2025,201–250,Politecnico di Milano,55.8–58.6,43.3,49.6,69.4,96.3,64.4,
2025,201–250,Qatar University,55.8–58.6,31.0,37.4,87.5,69.0,95.1,
2025,201–250,Queensland University of Technology,55.8–58.6,33.1,40.0,88.7,86.7,80.8,
2025,201–250,Queen’s University Belfast,55.8–58.6,35.2,37.8,89.8,67.6,98.3,
2025,201–250,Sant’Anna School of Advanced Studies – Pisa,55.8–58.6,49.9,39.5,80.2,92.3,60.0,
2025,201–250,Sejong University,55.8–58.6,31.8,34.9,94.3,83.2,68.9,
2025,201–250,Sichuan University,55.8–58.6,48.2,49.1,72.8,98.8,44.6,
2025,201–250,Sun Yat-sen University,55.8–58.6,47.1,38.1,83.7,93.7,37.1,
2025,201–250,Tel Aviv University,55.8–58.6,40.4,49.1,79.5,78.7,54.9,
2025,201–250,Tianjin University,55.8–58.6,46.8,47.7,73.4,99.6,57.3,
2025,201–250,Ulsan National Institute of Science and Technology (UNIST),55.8–58.6,48.0,39.8,83.2,97.0,41.6,
2025,201–250,Université Libre de Bruxelles,55.8–58.6,36.3,45.5,82.9,68.6,88.3,
2025,201–250,Universiti Teknologi Petronas,55.8–58.6,36.8,39.1,82.2,80.2,78.0,
2025,201–250,University College Dublin,55.8–58.6,32.7,41.2,85.9,76.0,89.4,
2025,201–250,University of Aberdeen,55.8–58.6,34.8,36.0,81.9,79.1,97.4,
2025,201–250,University of Calgary,55.8–58.6,34.4,42.8,83.6,88.9,85.7,
2025,201–250,University of Erlangen-Nuremberg,55.8–58.6,42.1,48.4,78.5,100.0,61.8,
2025,201–250,University of Gothenburg,55.8–58.6,34.6,43.4,90.2,77.3,64.4,
2025,201–250,University of Illinois Chicago,55.8–58.6,49.5,34.9,79.8,77.4,60.1,
2025,201–250,University of Luxembourg,55.8–58.6,39.2,39.5,77.1,81.3,92.7,
2025,201–250,University of Miami,55.8–58.6,46.5,34.8,83.6,79.9,65.6,
2025,201–250,University of Padua,55.8–58.6,45.6,39.9,82.3,80.7,54.5,
2025,201–250,University of Potsdam,55.8–58.6,37.7,45.2,81.8,91.2,66.3,
2025,201–250,University of Reading,55.8–58.6,38.6,38.5,86.6,66.6,95.3,
2025,201–250,University of Surrey,55.8–58.6,33.8,34.7,89.0,73.3,96.8,
2025,201–250,University of Sussex,55.8–58.6,31.8,36.0,89.6,62.7,95.5,
2025,201–250,University of Utah,55.8–58.6,44.0,39.0,89.0,88.5,41.6,
2025,201–250,University of Wollongong,55.8–58.6,34.6,37.4,85.4,91.2,92.0,
2025,201–250,Vita-Salute San Raffaele University,55.8–58.6,34.2,33.5,99.0,67.2,48.0,
2025,201–250,Vrije Universiteit Brussel,55.8–58.6,37.6,42.7,81.1,90.4,78.3,
2025,201–250,Western University,55.8–58.6,39.5,42.1,76.7,99.5,87.0,
2025,201–250,Xi’an Jiaotong University,55.8–58.6,45.6,49.1,74.0,99.9,34.0,
2025,251–300,Aalborg University,53.7–55.7,31.7,44.7,80.9,87.6,73.5,
2025,251–300,Beihang University,53.7–55.7,44.1,46.3,71.3,99.9,35.8,
2025,251–300,Boston College,53.7–55.7,46.3,32.3,85.3,58.3,60.5,
2025,251–300,Curtin University,53.7–55.7,28.2,34.7,88.9,76.6,94.8,
2025,251–300,East China Normal University,53.7–55.7,43.9,36.0,78.5,87.2,52.8,
2025,251–300,École Normale Supérieure de Lyon,53.7–55.7,56.7,45.4,53.0,86.3,67.1,
2025,251–300,Hanyang University,53.7–55.7,45.2,41.1,64.8,99.5,68.7,
2025,251–300,Heinrich Heine University Düsseldorf,53.7–55.7,37.1,34.6,85.4,84.2,69.1,
2025,251–300,Hong Kong Baptist University,53.7–55.7,32.3,40.0,80.8,70.4,98.1,
2025,251–300,Humanitas University,53.7–55.7,32.2,28.0,98.4,64.3,65.8,
2025,251–300,Johannes Gutenberg University of Mainz,53.7–55.7,38.7,33.2,81.8,82.9,65.7,
2025,251–300,King Saud University,53.7–55.7,35.5,29.9,83.3,84.6,82.9,
2025,251–300,Kyung Hee University,53.7–55.7,40.2,39.8,71.8,99.9,72.1,
2025,251–300,LUT University,53.7–55.7,31.7,35.6,87.2,80.7,70.1,
2025,251–300,La Trobe University,53.7–55.7,29.2,36.2,89.3,77.2,88.1,
2025,251–300,Lebanese American University,53.7–55.7,37.2,30.6,91.4,29.0,85.2,
2025,251–300,Macau University of Science and Technology,53.7–55.7,33.9,36.7,79.6,73.9,98.0,
2025,251–300,Medical University of Innsbruck,53.7–55.7,31.5,30.2,89.8,99.0,88.5,
2025,251–300,Moscow Institute of Physics and Technology (MIPT),53.7–55.7,60.2,46.9,47.2,73.1,72.0,
2025,251–300,North Carolina State University,53.7–55.7,44.9,40.7,71.1,79.5,62.4,
2025,251–300,Northwestern Polytechnical University,53.7–55.7,37.7,41.9,76.3,99.2,49.1,
2025,251–300,Prince Mohammad Bin Fahd University,53.7–55.7,39.1,37.3,79.2,46.0,90.9,
2025,251–300,RCSI University of Medicine and Health Sciences,53.7–55.7,32.0,36.6,82.6,80.4,91.6,
2025,251–300,RMIT University,53.7–55.7,34.0,36.5,82.8,77.0,92.9,
2025,251–300,Semmelweis University,53.7–55.7,45.0,29.6,80.1,74.7,78.5,
2025,251–300,South China University of Technology,53.7–55.7,36.4,38.0,84.3,99.5,44.6,
2025,251–300,Southern Medical University,53.7–55.7,45.0,39.0,81.5,71.0,31.0,
2025,251–300,Stony Brook University,53.7–55.7,44.0,31.7,81.4,68.0,76.4,
2025,251–300,Swinburne University of Technology,53.7–55.7,32.7,34.5,91.4,73.5,72.1,
2025,251–300,Technical University of Darmstadt,53.7–55.7,42.7,48.0,65.0,99.9,68.8,
2025,251–300,Tilburg University,53.7–55.7,28.2,43.8,76.6,80.5,85.7,
2025,251–300,United Arab Emirates University,53.7–55.7,28.4,37.3,88.9,81.3,88.2,
2025,251–300,Université Laval,53.7–55.7,40.5,38.9,70.8,96.0,76.1,
2025,251–300,University at Buffalo,53.7–55.7,40.9,35.3,75.9,78.2,73.9,
2025,251–300,University of Bath,53.7–55.7,37.5,35.5,81.3,66.6,94.5,
2025,251–300,University of Bergen,53.7–55.7,35.2,37.1,82.1,76.7,77.4,
2025,251–300,"University of California, Riverside",53.7–55.7,37.0,34.8,83.9,69.8,76.1,
2025,251–300,University of Duisburg-Essen,53.7–55.7,35.4,36.0,82.9,90.1,65.0,
2025,251–300,University of East Anglia,53.7–55.7,31.5,31.3,90.1,59.7,88.8,
2025,251–300,University of Hawai’i at Mānoa,53.7–55.7,40.6,43.4,75.7,67.8,76.7,
2025,251–300,University of Iowa,53.7–55.7,46.5,33.2,78.0,91.5,54.3,
2025,251–300,University of Konstanz,53.7–55.7,38.6,43.2,73.4,96.6,74.6,
2025,251–300,University of Liège,53.7–55.7,34.0,42.8,72.9,96.7,74.5,
2025,251–300,University of Malaya,53.7–55.7,45.5,36.7,69.2,60.8,88.9,
2025,251–300,University of Navarra,53.7–55.7,37.2,32.3,84.5,87.0,75.9,
2025,251–300,University of Newcastle,53.7–55.7,31.7,36.0,84.8,84.6,83.3,
2025,251–300,University of Oulu,53.7–55.7,34.3,38.9,84.7,69.7,63.6,
2025,251–300,University of Southern Denmark,53.7–55.7,30.3,35.0,88.3,95.0,76.8,
2025,251–300,University of Stuttgart,53.7–55.7,43.5,49.7,62.9,99.9,61.1,
2025,251–300,University of Tasmania,53.7–55.7,32.0,36.3,81.6,76.7,90.0,
2025,251–300,Virginia Polytechnic Institute and State University,53.7–55.7,40.7,40.6,79.7,77.9,65.3,
2025,301–350,"Birkbeck, University of London",51.1–53.6,34.7,32.2,77.8,64.6,91.6,
2025,301–350,"China Medical University, Taiwan",51.1–53.6,26.7,32.5,92.1,93.6,51.3,
2025,301–350,Dalhousie University,51.1–53.6,29.6,32.9,76.9,78.2,88.5,
2025,301–350,Flinders University,51.1–53.6,27.2,37.3,78.9,71.6,88.3,
2025,301–350,Florida State University,51.1–53.6,37.3,40.5,76.3,67.3,58.0,
2025,301–350,Griffith University,51.1–53.6,28.5,36.1,83.1,78.4,82.5,
2025,301–350,Hasselt University,51.1–53.6,33.1,38.2,73.4,88.5,72.1,
2025,301–350,Hebrew University of Jerusalem,51.1–53.6,45.1,37.2,70.9,72.0,45.6,
2025,301–350,Hunan University,51.1–53.6,34.2,32.9,91.7,93.1,32.9,
2025,301–350,King Khalid University,51.1–53.6,39.0,30.2,74.3,58.5,90.9,
2025,301–350,Kyushu University,51.1–53.6,53.8,47.6,53.3,98.5,49.2,
2025,301–350,Loughborough University,51.1–53.6,35.6,33.9,76.2,70.2,91.2,
2025,301–350,Norwegian University of Science and Technology,51.1–53.6,35.3,39.3,75.4,72.3,66.3,
2025,301–350,Oregon Health and Science University,51.1–53.6,39.0,21.2,91.6,89.4,33.7,
2025,301–350,Queen’s University,51.1–53.6,35.0,36.4,76.2,79.8,76.3,
2025,301–350,Ruhr University Bochum,51.1–53.6,35.8,39.3,71.8,74.9,61.9,
2025,301–350,Rutgers University–New Brunswick,51.1–53.6,44.1,29.9,79.2,69.1,61.8,
2025,301–350,Sharif University of Technology,51.1–53.6,36.5,36.6,78.7,95.4,31.6,
2025,301–350,Simon Fraser University,51.1–53.6,28.6,35.5,81.8,84.5,92.2,
2025,301–350,Southeast University,51.1–53.6,37.6,45.4,71.4,99.3,46.3,
2025,301–350,Stellenbosch University,51.1–53.6,31.2,40.1,74.6,89.5,59.6,
2025,301–350,"St George’s, University of London",51.1–53.6,23.0,27.0,95.9,70.7,77.5,
2025,301–350,Swansea University,51.1–53.6,27.6,30.5,89.1,58.4,89.8,
2025,301–350,Tampere University,51.1–53.6,30.2,38.9,80.4,93.5,53.7,
2025,301–350,Technion Israel Institute of Technology,51.1–53.6,40.7,40.8,63.6,74.6,71.8,
2025,301–350,The University of Tennessee-Knoxville,51.1–53.6,37.8,31.8,79.1,71.0,54.5,
2025,301–350,TU Wien,51.1–53.6,45.0,46.7,55.1,93.0,87.7,
2025,301–350,Università Cattolica del Sacro Cuore,51.1–53.6,36.5,31.6,88.8,77.4,48.2,
